word,provinceWord,provinceId,areaWords,areaId,local_district,sub_district,zip_code
เมืองขอนแก่น > บ้านทุ่ม > 40000,ขอนแก่น,40,ขอนแก่น เขต 8,8,เมืองขอนแก่น,บ้านทุ่ม,40000
เมืองขอนแก่น > บ้านหว้า > 40000,ขอนแก่น,40,ขอนแก่น เขต 8,8,เมืองขอนแก่น,บ้านหว้า,40000
โคกโพธิ์ไชย > ซับสมบูรณ์ > 40160,ขอนแก่น,40,ขอนแก่น เขต 10,10,โคกโพธิ์ไชย,ซับสมบูรณ์,40160
โคกโพธิ์ไชย > นาแพง > 40160,ขอนแก่น,40,ขอนแก่น เขต 10,10,โคกโพธิ์ไชย,นาแพง,40160
โคกโพธิ์ไชย > บ้านโคก > 40160,ขอนแก่น,40,ขอนแก่น เขต 10,10,โคกโพธิ์ไชย,บ้านโคก,40160
โคกโพธิ์ไชย > โพธิ์ไชย > 40160,ขอนแก่น,40,ขอนแก่น เขต 10,10,โคกโพธิ์ไชย,โพธิ์ไชย,40160
ชนบท > ปอแดง > 40180,ขอนแก่น,40,ขอนแก่น เขต 10,10,ชนบท,ปอแดง,40180
ชนบท > วังแสง > 40180,ขอนแก่น,40,ขอนแก่น เขต 10,10,ชนบท,วังแสง,40180
ชนบท > ห้วยแก > 40180,ขอนแก่น,40,ขอนแก่น เขต 10,10,ชนบท,ห้วยแก,40180
โนนศิลา > บ้านหัน > 40110,ขอนแก่น,40,ขอนแก่น เขต 10,10,โนนศิลา,บ้านหัน,40110
โนนศิลา > หนองปลาหมอ > 40110,ขอนแก่น,40,ขอนแก่น เขต 10,10,โนนศิลา,หนองปลาหมอ,40110
โนนศิลา > เปือยใหญ่ > 40110,ขอนแก่น,40,ขอนแก่น เขต 10,10,โนนศิลา,เปือยใหญ่,40110
โนนศิลา > โนนศิลา > 40110,ขอนแก่น,40,ขอนแก่น เขต 10,10,โนนศิลา,โนนศิลา,40110
โนนศิลา > โนนแดง > 40110,ขอนแก่น,40,ขอนแก่น เขต 10,10,โนนศิลา,โนนแดง,40110
เปือยน้อย > ขามป้อม > 40340,ขอนแก่น,40,ขอนแก่น เขต 10,10,เปือยน้อย,ขามป้อม,40340
เปือยน้อย > วังม่วง > 40340,ขอนแก่น,40,ขอนแก่น เขต 10,10,เปือยน้อย,วังม่วง,40340
เปือยน้อย > สระแก้ว > 40340,ขอนแก่น,40,ขอนแก่น เขต 10,10,เปือยน้อย,สระแก้ว,40340
เปือยน้อย > เปือยน้อย > 40340,ขอนแก่น,40,ขอนแก่น เขต 10,10,เปือยน้อย,เปือยน้อย,40340
หนองสองห้อง > คึมชาด > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,คึมชาด,40190
หนองสองห้อง > ดงเค็ง > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,ดงเค็ง,40190
หนองสองห้อง > ดอนดั่ง > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,ดอนดั่ง,40190
หนองสองห้อง > ดอนดู่ > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,ดอนดู่,40190
หนองสองห้อง > ตะกั่วป่า > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,ตะกั่วป่า,40190
หนองสองห้อง > วังหิน > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,วังหิน,40190
หนองสองห้อง > สำโรง > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,สำโรง,40190
หนองสองห้อง > หนองสองห้อง > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,หนองสองห้อง,40190
หนองสองห้อง > หนองเม็ก > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,หนองเม็ก,40190
หนองสองห้อง > หนองไผ่ล้อม > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,หนองไผ่ล้อม,40190
หนองสองห้อง > หันโจด > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,หันโจด,40190
หนองสองห้อง > โนนธาตุ > 40190,ขอนแก่น,40,ขอนแก่น เขต 10,10,หนองสองห้อง,โนนธาตุ,40190
ชุมแพ > ขัวเรียง > 40130,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,ขัวเรียง,40130
ชุมแพ > ชุมแพ > 40130,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,ชุมแพ,40130
ชุมแพ > นาหนองทุ่ม > 40290,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,นาหนองทุ่ม,40290
ชุมแพ > นาเพียง > 40130,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,นาเพียง,40130
ชุมแพ > วังหินลาด > 40130,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,วังหินลาด,40130
ชุมแพ > หนองเขียด > 40290,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,หนองเขียด,40290
ชุมแพ > หนองเสาเล้า > 40130,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,หนองเสาเล้า,40130
ชุมแพ > หนองไผ่ > 40130,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,หนองไผ่,40130
ชุมแพ > โนนสะอาด > 40290,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,โนนสะอาด,40290
ชุมแพ > โนนหัน > 40290,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,โนนหัน,40290
ชุมแพ > โนนอุดม > 40130,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,โนนอุดม,40130
ชุมแพ > ไชยสอ > 40130,ขอนแก่น,40,ขอนแก่น เขต 6,6,ชุมแพ,ไชยสอ,40130
ภูผาม่าน > นาฝาย > 40350,ขอนแก่น,40,ขอนแก่น เขต 6,6,ภูผาม่าน,นาฝาย,40350
ภูผาม่าน > ภูผาม่าน > 40350,ขอนแก่น,40,ขอนแก่น เขต 6,6,ภูผาม่าน,ภูผาม่าน,40350
ภูผาม่าน > วังสวาบ > 40350,ขอนแก่น,40,ขอนแก่น เขต 6,6,ภูผาม่าน,วังสวาบ,40350
ภูผาม่าน > ห้วยม่วง > 40350,ขอนแก่น,40,ขอนแก่น เขต 6,6,ภูผาม่าน,ห้วยม่วง,40350
ภูผาม่าน > โนนคอม > 40350,ขอนแก่น,40,ขอนแก่น เขต 6,6,ภูผาม่าน,โนนคอม,40350
สีชมพู > ซำยาง > 40220,ขอนแก่น,40,ขอนแก่น เขต 6,6,สีชมพู,ซำยาง,40220
สีชมพู > นาจาน > 40220,ขอนแก่น,40,ขอนแก่น เขต 6,6,สีชมพู,นาจาน,40220
เขาพนม > พรุเตียว > 81140,กระบี่,81,กระบี่ เขต 2,2,เขาพนม,พรุเตียว,81140
เขาพนม > สินปุน > 80240,กระบี่,81,กระบี่ เขต 2,2,เขาพนม,สินปุน,80240
เขาพนม > หน้าเขา > 81140,กระบี่,81,กระบี่ เขต 2,2,เขาพนม,หน้าเขา,81140
เขาพนม > เขาดิน > 81140,กระบี่,81,กระบี่ เขต 2,2,เขาพนม,เขาดิน,81140
เขาพนม > เขาพนม > 81140,กระบี่,81,กระบี่ เขต 2,2,เขาพนม,เขาพนม,81140
เขาพนม > โคกหาร > 80240,กระบี่,81,กระบี่ เขต 2,2,เขาพนม,โคกหาร,80240
ปลายพระยา > คีรีวง > 81160,กระบี่,81,กระบี่ เขต 2,2,ปลายพระยา,คีรีวง,81160
ปลายพระยา > ปลายพระยา > 81160,กระบี่,81,กระบี่ เขต 2,2,ปลายพระยา,ปลายพระยา,81160
ปลายพระยา > เขาต่อ > 81160,กระบี่,81,กระบี่ เขต 2,2,ปลายพระยา,เขาต่อ,81160
ปลายพระยา > เขาเขน > 81160,กระบี่,81,กระบี่ เขต 2,2,ปลายพระยา,เขาเขน,81160
อ่าวลึก > คลองยา > 81110,กระบี่,81,กระบี่ เขต 2,2,อ่าวลึก,คลองยา,81110
อ่าวลึก > คลองหิน > 81110,กระบี่,81,กระบี่ เขต 2,2,อ่าวลึก,คลองหิน,81110
อ่าวลึก > นาเหนือ > 81110,กระบี่,81,กระบี่ เขต 2,2,อ่าวลึก,นาเหนือ,81110
อ่าวลึก > บ้านกลาง > 81110,กระบี่,81,กระบี่ เขต 2,2,อ่าวลึก,บ้านกลาง,81110
อ่าวลึก > อ่าวลึกน้อย > 81110,กระบี่,81,กระบี่ เขต 2,2,อ่าวลึก,อ่าวลึกน้อย,81110
อ่าวลึก > อ่าวลึกเหนือ > 81110,กระบี่,81,กระบี่ เขต 2,2,อ่าวลึก,อ่าวลึกเหนือ,81110
อ่าวลึก > อ่าวลึกใต้ > 81110,กระบี่,81,กระบี่ เขต 2,2,อ่าวลึก,อ่าวลึกใต้,81110
อ่าวลึก > เขาใหญ่ > 81110,กระบี่,81,กระบี่ เขต 2,2,อ่าวลึก,เขาใหญ่,81110
อ่าวลึก > แหลมสัก > 81110,กระบี่,81,กระบี่ เขต 2,2,อ่าวลึก,แหลมสัก,81110
เกาะลันตา > คลองยาง > 81120,กระบี่,81,กระบี่ เขต 3,3,เกาะลันตา,คลองยาง,81120
เกาะลันตา > ศาลาด่าน > 81150,กระบี่,81,กระบี่ เขต 3,3,เกาะลันตา,ศาลาด่าน,81150
เกาะลันตา > เกาะกลาง > 81120,กระบี่,81,กระบี่ เขต 3,3,เกาะลันตา,เกาะกลาง,81120
เกาะลันตา > เกาะลันตาน้อย > 81150,กระบี่,81,กระบี่ เขต 3,3,เกาะลันตา,เกาะลันตาน้อย,81150
เกาะลันตา > เกาะลันตาใหญ่ > 81150,กระบี่,81,กระบี่ เขต 3,3,เกาะลันตา,เกาะลันตาใหญ่,81150
คลองท่อม > คลองท่อมเหนือ > 81120,กระบี่,81,กระบี่ เขต 3,3,คลองท่อม,คลองท่อมเหนือ,81120
คลองท่อม > คลองท่อมใต้ > 81120,กระบี่,81,กระบี่ เขต 3,3,คลองท่อม,คลองท่อมใต้,81120
คลองท่อม > คลองพน > 81170,กระบี่,81,กระบี่ เขต 3,3,คลองท่อม,คลองพน,81170
คลองท่อม > ทรายขาว > 81170,กระบี่,81,กระบี่ เขต 3,3,คลองท่อม,ทรายขาว,81170
คลองท่อม > พรุดินนา > 81120,กระบี่,81,กระบี่ เขต 3,3,คลองท่อม,พรุดินนา,81120
คลองท่อม > ห้วยน้ำขาว > 81120,กระบี่,81,กระบี่ เขต 3,3,คลองท่อม,ห้วยน้ำขาว,81120
คลองท่อม > เพหลา > 81120,กระบี่,81,กระบี่ เขต 3,3,คลองท่อม,เพหลา,81120
ลำทับ > ดินอุดม > 81190,กระบี่,81,กระบี่ เขต 3,3,ลำทับ,ดินอุดม,81190
ลำทับ > ดินแดง > 81190,กระบี่,81,กระบี่ เขต 3,3,ลำทับ,ดินแดง,81190
ลำทับ > ทุ่งไทรทอง > 81190,กระบี่,81,กระบี่ เขต 3,3,ลำทับ,ทุ่งไทรทอง,81190
ลำทับ > ลำทับ > 81190,กระบี่,81,กระบี่ เขต 3,3,ลำทับ,ลำทับ,81190
เหนือคลอง > ปกาสัย > 81130,กระบี่,81,กระบี่ เขต 3,3,เหนือคลอง,ปกาสัย,81130
เหนือคลอง > ห้วยยูง > 81130,กระบี่,81,กระบี่ เขต 3,3,เหนือคลอง,ห้วยยูง,81130
เหนือคลอง > โคกยาง > 81130,กระบี่,81,กระบี่ เขต 3,3,เหนือคลอง,โคกยาง,81130
รัษฎา > คลองปาง > 92160,ตรัง,92,ตรัง เขต 2,2,รัษฎา,คลองปาง,92160
รัษฎา > ควนเมา > 92160,ตรัง,92,ตรัง เขต 2,2,รัษฎา,ควนเมา,92160
รัษฎา > หนองบัว > 92160,ตรัง,92,ตรัง เขต 2,2,รัษฎา,หนองบัว,92160
รัษฎา > หนองปรือ > 92130,ตรัง,92,ตรัง เขต 2,2,รัษฎา,หนองปรือ,92130
รัษฎา > เขาไพร > 92160,ตรัง,92,ตรัง เขต 2,2,รัษฎา,เขาไพร,92160
ห้วยยอด > ทุ่งต่อ > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,ทุ่งต่อ,92130
ห้วยยอด > ท่างิ้ว > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,ท่างิ้ว,92130
ห้วยยอด > นาวง > 92210,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,นาวง,92210
ห้วยยอด > บางกุ้ง > 92210,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,บางกุ้ง,92210
ห้วยยอด > บางดี > 92210,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,บางดี,92210
ห้วยยอด > ปากคม > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,ปากคม,92130
ห้วยยอด > ปากแจ่ม > 92190,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,ปากแจ่ม,92190
ห้วยยอด > ลำภูรา > 92190,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,ลำภูรา,92190
ห้วยยอด > วังคีรี > 92210,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,วังคีรี,92210
ห้วยยอด > หนองช้างแล่น > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,หนองช้างแล่น,92130
ห้วยยอด > ห้วยนาง > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,ห้วยนาง,92130
ห้วยยอด > ห้วยยอด > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,ห้วยยอด,92130
ห้วยยอด > เขากอบ > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,เขากอบ,92130
ห้วยยอด > เขาขาว > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,เขาขาว,92130
ห้วยยอด > เขาปูน > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,เขาปูน,92130
ห้วยยอด > ในเตา > 92130,ตรัง,92,ตรัง เขต 2,2,ห้วยยอด,ในเตา,92130
กันตัง > กันตัง > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,กันตัง,92110
กันตัง > กันตังใต้ > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,กันตังใต้,92110
กันตัง > คลองชีล้อม > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,คลองชีล้อม,92110
กันตัง > คลองลุ > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,คลองลุ,92110
กันตัง > ควนธานี > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,ควนธานี,92110
กันตัง > นาเกลือ > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,นาเกลือ,92110
กันตัง > บางสัก > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,บางสัก,92110
กันตัง > บางหมาก > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,บางหมาก,92110
กันตัง > บางเป้า > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,บางเป้า,92110
กันตัง > บ่อน้ำร้อน > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,บ่อน้ำร้อน,92110
กันตัง > ย่านซื่อ > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,ย่านซื่อ,92110
กันตัง > วังวน > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,วังวน,92110
กันตัง > เกาะลิบง > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,เกาะลิบง,92110
กันตัง > โคกยาง > 92110,ตรัง,92,ตรัง เขต 4,4,กันตัง,โคกยาง,92110
ปะเหลียน > ทุ่งยาว > 92180,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,ทุ่งยาว,92180
ปะเหลียน > ท่าข้าม > 92120,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,ท่าข้าม,92120
ปะเหลียน > ท่าพญา > 92140,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,ท่าพญา,92140
ปะเหลียน > บางด้วน > 92140,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,บางด้วน,92140
ปะเหลียน > บ้านนา > 92140,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,บ้านนา,92140
ปะเหลียน > ปะเหลียน > 92180,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,ปะเหลียน,92180
ปะเหลียน > ลิพัง > 92180,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,ลิพัง,92180
ปะเหลียน > สุโสะ > 92120,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,สุโสะ,92120
ปะเหลียน > เกาะสุกร > 92120,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,เกาะสุกร,92120
ปะเหลียน > แหลมสอม > 92180,ตรัง,92,ตรัง เขต 4,4,ปะเหลียน,แหลมสอม,92180
ย่านตาขาว > ทุ่งกระบือ > 92140,ตรัง,92,ตรัง เขต 4,4,ย่านตาขาว,ทุ่งกระบือ,92140
ย่านตาขาว > ทุ่งค่าย > 92140,ตรัง,92,ตรัง เขต 4,4,ย่านตาขาว,ทุ่งค่าย,92140
ย่านตาขาว > ย่านตาขาว > 92140,ตรัง,92,ตรัง เขต 4,4,ย่านตาขาว,ย่านตาขาว,92140
ย่านตาขาว > เกาะเปียะ > 92140,ตรัง,92,ตรัง เขต 4,4,ย่านตาขาว,เกาะเปียะ,92140
สิเกา > กะลาเส > 92150,ตรัง,92,ตรัง เขต 4,4,สิเกา,กะลาเส,92150
สิเกา > นาเมืองเพชร > 92000,ตรัง,92,ตรัง เขต 4,4,สิเกา,นาเมืองเพชร,92000
สิเกา > บ่อหิน > 92150,ตรัง,92,ตรัง เขต 4,4,สิเกา,บ่อหิน,92150
สิเกา > เขาไม้แก้ว > 92150,ตรัง,92,ตรัง เขต 4,4,สิเกา,เขาไม้แก้ว,92150
สิเกา > ไม้ฝาด > 92150,ตรัง,92,ตรัง เขต 4,4,สิเกา,ไม้ฝาด,92150
กระบุรี > จ.ป.ร. > 85110,ระนอง,85,ระนอง เขต 1,1,กระบุรี,จ.ป.ร.,85110
กระบุรี > น้ำจืด > 85110,ระนอง,85,ระนอง เขต 1,1,กระบุรี,น้ำจืด,85110
กระบุรี > น้ำจืดน้อย > 85110,ระนอง,85,ระนอง เขต 1,1,กระบุรี,น้ำจืดน้อย,85110
กระบุรี > บางใหญ่ > 85110,ระนอง,85,ระนอง เขต 1,1,กระบุรี,บางใหญ่,85110
กระบุรี > ปากจั่น > 85110,ระนอง,85,ระนอง เขต 1,1,กระบุรี,ปากจั่น,85110
กระบุรี > มะมุ > 85110,ระนอง,85,ระนอง เขต 1,1,กระบุรี,มะมุ,85110
กระบุรี > ลำเลียง > 85110,ระนอง,85,ระนอง เขต 1,1,กระบุรี,ลำเลียง,85110
กะเปอร์ > กะเปอร์ > 85120,ระนอง,85,ระนอง เขต 1,1,กะเปอร์,กะเปอร์,85120
กะเปอร์ > บางหิน > 85120,ระนอง,85,ระนอง เขต 1,1,กะเปอร์,บางหิน,85120
กะเปอร์ > บ้านนา > 85120,ระนอง,85,ระนอง เขต 1,1,กะเปอร์,บ้านนา,85120
กะเปอร์ > ม่วงกลวง > 85120,ระนอง,85,ระนอง เขต 1,1,กะเปอร์,ม่วงกลวง,85120
กะเปอร์ > เชี่ยวเหลียง > 85120,ระนอง,85,ระนอง เขต 1,1,กะเปอร์,เชี่ยวเหลียง,85120
เมืองระนอง > ทรายแดง > 85130,ระนอง,85,ระนอง เขต 1,1,เมืองระนอง,ทรายแดง,85130
เมืองระนอง > บางนอน > 85000,ระนอง,85,ระนอง เขต 1,1,เมืองระนอง,บางนอน,85000
เมืองระนอง > บางริ้น > 85000,ระนอง,85,ระนอง เขต 1,1,เมืองระนอง,บางริ้น,85000
เมืองระนอง > ปากน้ำ > 85000,ระนอง,85,ระนอง เขต 1,1,เมืองระนอง,ปากน้ำ,85000
เมืองระนอง > ราชกรูด > 85000,ระนอง,85,ระนอง เขต 1,1,เมืองระนอง,ราชกรูด,85000
เมืองระนอง > หงาว > 85000,ระนอง,85,ระนอง เขต 1,1,เมืองระนอง,หงาว,85000
เมืองระนอง > หาดส้มแป้น > 85000,ระนอง,85,ระนอง เขต 1,1,เมืองระนอง,หาดส้มแป้น,85000
เมืองระนอง > เกาะพยาม > 85000,ระนอง,85,ระนอง เขต 1,1,เมืองระนอง,เกาะพยาม,85000
เมืองระนอง > เขานิเวศน์ > 85000,ระนอง,85,ระนอง เขต 1,1,เมืองระนอง,เขานิเวศน์,85000
ละอุ่น > บางพระเหนือ > 85130,ระนอง,85,ระนอง เขต 1,1,ละอุ่น,บางพระเหนือ,85130
ละอุ่น > บางพระใต้ > 85130,ระนอง,85,ระนอง เขต 1,1,ละอุ่น,บางพระใต้,85130
ละอุ่น > บางแก้ว > 85130,ระนอง,85,ระนอง เขต 1,1,ละอุ่น,บางแก้ว,85130
ละอุ่น > ละอุ่นเหนือ > 85130,ระนอง,85,ระนอง เขต 1,1,ละอุ่น,ละอุ่นเหนือ,85130
ละอุ่น > ละอุ่นใต้ > 85130,ระนอง,85,ระนอง เขต 1,1,ละอุ่น,ละอุ่นใต้,85130
ละอุ่น > ในวงเหนือ > 85130,ระนอง,85,ระนอง เขต 1,1,ละอุ่น,ในวงเหนือ,85130
ละอุ่น > ในวงใต้ > 85130,ระนอง,85,ระนอง เขต 1,1,ละอุ่น,ในวงใต้,85130
สุขสำราญ > กำพวน > 85120,ระนอง,85,ระนอง เขต 1,1,สุขสำราญ,กำพวน,85120
สุขสำราญ > นาคา > 85120,ระนอง,85,ระนอง เขต 1,1,สุขสำราญ,นาคา,85120
ผาขาว > ท่าช้างคล้อง > 42240,เลย,42,เลย เขต 2,2,ผาขาว,ท่าช้างคล้อง,42240
ผาขาว > บ้านเพิ่ม > 42240,เลย,42,เลย เขต 2,2,ผาขาว,บ้านเพิ่ม,42240
ผาขาว > ผาขาว > 42240,เลย,42,เลย เขต 2,2,ผาขาว,ผาขาว,42240
ผาขาว > โนนปอแดง > 42240,เลย,42,เลย เขต 2,2,ผาขาว,โนนปอแดง,42240
ผาขาว > โนนป่าซาง > 42240,เลย,42,เลย เขต 2,2,ผาขาว,โนนป่าซาง,42240
ภูกระดึง > ผานกเค้า > 42180,เลย,42,เลย เขต 2,2,ภูกระดึง,ผานกเค้า,42180
ภูกระดึง > ภูกระดึง > 42180,เลย,42,เลย เขต 2,2,ภูกระดึง,ภูกระดึง,42180
ภูกระดึง > ศรีฐาน > 42180,เลย,42,เลย เขต 2,2,ภูกระดึง,ศรีฐาน,42180
ภูกระดึง > ห้วยส้ม > 42180,เลย,42,เลย เขต 2,2,ภูกระดึง,ห้วยส้ม,42180
ภูหลวง > ภูหอ > 42230,เลย,42,เลย เขต 2,2,ภูหลวง,ภูหอ,42230
ภูหลวง > หนองคัน > 42230,เลย,42,เลย เขต 2,2,ภูหลวง,หนองคัน,42230
ภูหลวง > ห้วยสีเสียด > 42230,เลย,42,เลย เขต 2,2,ภูหลวง,ห้วยสีเสียด,42230
ภูหลวง > เลยวังไสย์ > 42230,เลย,42,เลย เขต 2,2,ภูหลวง,เลยวังไสย์,42230
ภูหลวง > แก่งศรีภูมิ > 42230,เลย,42,เลย เขต 2,2,ภูหลวง,แก่งศรีภูมิ,42230
วังสะพุง > ศรีสงคราม > 42130,เลย,42,เลย เขต 2,2,วังสะพุง,ศรีสงคราม,42130
วังสะพุง > หนองหญ้าปล้อง > 42130,เลย,42,เลย เขต 2,2,วังสะพุง,หนองหญ้าปล้อง,42130
วังสะพุง > โคกขมิ้น > 42130,เลย,42,เลย เขต 2,2,วังสะพุง,โคกขมิ้น,42130
หนองหิน > ตาดข่า > 42190,เลย,42,เลย เขต 2,2,หนองหิน,ตาดข่า,42190
หนองหิน > ปวนพุ > 42190,เลย,42,เลย เขต 2,2,หนองหิน,ปวนพุ,42190
หนองหิน > หนองหิน > 42190,เลย,42,เลย เขต 2,2,หนองหิน,หนองหิน,42190
เมืองเลย > กกดู่ > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,กกดู่,42000
เมืองเลย > กกทอง > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,กกทอง,42000
เมืองเลย > กุดป่อง > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,กุดป่อง,42000
เมืองเลย > ชัยพฤกษ์ > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,ชัยพฤกษ์,42000
เมืองเลย > นาดินดำ > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,นาดินดำ,42000
เมืองเลย > นาอาน > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,นาอาน,42000
เมืองเลย > นาอ้อ > 42100,เลย,42,เลย เขต 1,1,เมืองเลย,นาอ้อ,42100
เมืองเลย > นาแขม > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,นาแขม,42000
เมืองเลย > นาโป่ง > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,นาโป่ง,42000
เมืองเลย > น้ำสวย > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,น้ำสวย,42000
เมืองเลย > น้ำหมาน > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,น้ำหมาน,42000
เมืองเลย > ศรีสองรัก > 42100,เลย,42,เลย เขต 1,1,เมืองเลย,ศรีสองรัก,42100
เมืองเลย > เมือง > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,เมือง,42000
เมืองเลย > เสี้ยว > 42000,เลย,42,เลย เขต 1,1,เมืองเลย,เสี้ยว,42000
เอราวัณ > ทรัพย์ไพวัลย์ > 42220,เลย,42,เลย เขต 1,1,เอราวัณ,ทรัพย์ไพวัลย์,42220
เอราวัณ > ผาสามยอด > 42220,เลย,42,เลย เขต 1,1,เอราวัณ,ผาสามยอด,42220
เอราวัณ > ผาอินทร์แปลง > 42220,เลย,42,เลย เขต 1,1,เอราวัณ,ผาอินทร์แปลง,42220
เอราวัณ > เอราวัณ > 42220,เลย,42,เลย เขต 1,1,เอราวัณ,เอราวัณ,42220
เชียงคาน > จอมศรี > 42110,เลย,42,เลย เขต 4,4,เชียงคาน,จอมศรี,42110
เชียงคาน > ธาตุ > 42110,เลย,42,เลย เขต 4,4,เชียงคาน,ธาตุ,42110
เชียงคาน > นาซ่าว > 42110,เลย,42,เลย เขต 4,4,เชียงคาน,นาซ่าว,42110
เชียงคาน > บุฮม > 42110,เลย,42,เลย เขต 4,4,เชียงคาน,บุฮม,42110
เชียงคาน > ปากตม > 42110,เลย,42,เลย เขต 4,4,เชียงคาน,ปากตม,42110
เชียงคาน > หาดทรายขาว > 42110,เลย,42,เลย เขต 4,4,เชียงคาน,หาดทรายขาว,42110
เชียงคาน > เขาแก้ว > 42110,เลย,42,เลย เขต 4,4,เชียงคาน,เขาแก้ว,42110
เชียงคาน > เชียงคาน > 42110,เลย,42,เลย เขต 4,4,เชียงคาน,เชียงคาน,42110
ท่าลี่ > ท่าลี่ > 42140,เลย,42,เลย เขต 4,4,ท่าลี่,ท่าลี่,42140
ท่าลี่ > น้ำทูน > 42140,เลย,42,เลย เขต 4,4,ท่าลี่,น้ำทูน,42140
ท่าลี่ > น้ำแคม > 42140,เลย,42,เลย เขต 4,4,ท่าลี่,น้ำแคม,42140
ท่าลี่ > หนองผือ > 42140,เลย,42,เลย เขต 4,4,ท่าลี่,หนองผือ,42140
ท่าลี่ > อาฮี > 42140,เลย,42,เลย เขต 4,4,ท่าลี่,อาฮี,42140
ท่าลี่ > โคกใหญ่ > 42140,เลย,42,เลย เขต 4,4,ท่าลี่,โคกใหญ่,42140
